fips,population,county,state,old_rate,rate
26021,156813,Berrien County,Michigan,-1.592342472,-0.015923425
26023,45248,Branch County,Michigan,-0.853076379,-0.008530764
26025,136146,Calhoun County,Michigan,-1.348552289,-0.013485523
26027,52293,Cass County,Michigan,-1.346260494,-0.013462605
26029,25949,Charlevoix County,Michigan,0.404639871,0.004046399
26031,26152,Cheboygan County,Michigan,-2.191037014,-0.02191037
26033,38520,Chippewa County,Michigan,-4.504153686,-0.045041537
26035,30926,Clare County,Michigan,-0.226346763,-0.002263468
26037,75382,Clinton County,Michigan,4.96935608,0.049693561
26039,14074,Crawford County,Michigan,-7.716356402,-0.077163564
26041,37069,Delta County,Michigan,-0.447813537,-0.004478135
26043,26168,Dickinson County,Michigan,-0.844542953,-0.00844543
26045,107759,Eaton County,Michigan,1.314043375,0.013140434
26047,32694,Emmet County,Michigan,4.337187251,0.043371873
26049,425790,Genesee County,Michigan,-4.598276146,-0.045982761
26051,25692,Gladwin County,Michigan,-1.191032228,-0.011910322
26053,16427,Gogebic County,Michigan,-12.46119194,-0.124611919
26055,86986,Grand Traverse County,Michigan,9.486584048,0.09486584
26057,42476,Gratiot County,Michigan,-1.683303513,-0.016833035
26059,46688,Hillsdale County,Michigan,-2.017649075,-0.020176491
26061,36628,Houghton County,Michigan,2.001201267,0.020012013
26063,33118,Huron County,Michigan,-5.166374781,-0.051663748
26065,280895,Ingham County,Michigan,1.425799676,0.014257997
26067,63905,Ionia County,Michigan,4.53642125,0.045364213
26069,25887,Iosco County,Michigan,-2.510912813,-0.025109128
26071,11817,Iron County,Michigan,-1.574003554,-0.015740036
26073,70311,Isabella County,Michigan,-8.415468419,-0.084154684
26075,160248,Jackson County,Michigan,0.073635864,0.000736359
26077,250331,Kalamazoo County,Michigan,4.529602806,0.045296028
26079,17153,Kalkaska County,Michigan,4.582288812,0.045822888
26081,602622,Kent County,Michigan,9.185194035,0.09185194
26083,2156,Keweenaw County,Michigan,-5.102040816,-0.051020408
26085,11539,Lake County,Michigan,4.827108068,0.048271081
26087,88319,Lapeer County,Michigan,0.339677759,0.003396778
26089,21708,Leelanau County,Michigan,2.731711811,0.027317118
26091,99892,Lenawee County,Michigan,-0.469507068,-0.004695071
26093,180967,Livingston County,Michigan,7.127818884,0.071278189
26095,6631,Luce County,Michigan,-19.48424069,-0.194842407
26097,11113,Mackinac County,Michigan,-2.510573203,-0.025105732
26099,840978,Macomb County,Michigan,4.784786285,0.047847863
26101,24733,Manistee County,Michigan,1.208911171,0.012089112
26103,67077,Marquette County,Michigan,-1.580273417,-0.015802734
26105,28705,Mason County,Michigan,1.208848633,0.012088486
26107,42798,Mecosta County,Michigan,-7.205944203,-0.072059442
26109,24029,Menominee County,Michigan,-2.193183237,-0.021931832
26111,83629,Midland County,Michigan,-0.161427256,-0.001614273
26113,14849,Missaukee County,Michigan,1.367095427,0.013670954
26115,152021,Monroe County,Michigan,1.833957151,0.018339572
26117,63342,Montcalm County,Michigan,5.165608917,0.051656089
26119,9765,Montmorency County,Michigan,-6.267281106,-0.062672811
26121,172188,Muskegon County,Michigan,2.111645411,0.021116454
26123,48460,Newaygo County,Michigan,3.132480396,0.031324804
26125,1202362,Oakland County,Michigan,5.990957798,0.059909578
26127,26570,Oceana County,Michigan,0.334964245,0.003349642
26129,21699,Ogemaw County,Michigan,-4.281303286,-0.042813033
26131,6780,Ontonagon County,Michigan,-14.21828909,-0.142182891
26133,23528,Osceola County,Michigan,-2.707412445,-0.027074124
26135,8640,Oscoda County,Michigan,-4.872685185,-0.048726852
26137,24164,Otsego County,Michigan,3.836285383,0.038362854
26139,263801,Ottawa County,Michigan,12.28160621,0.122816062
26141,13376,Presque Isle County,Michigan,-2.945574163,-0.029455742
26143,24449,Roscommon County,Michigan,-4.049245368,-0.040492454
26145,200169,Saginaw County,Michigan,-5.018259571,-0.050182596
26147,163040,St. Clair County,Michigan,-1.629661433,-0.016296614
26149,61295,St. Joseph County,Michigan,-0.580797781,-0.005807978
26151,43114,Sanilac County,Michigan,-5.805538804,-0.058055388
26153,8485,Schoolcraft County,Michigan,-5.162050678,-0.051620507
26155,70648,Shiawassee County,Michigan,-3.615105877,-0.036151059
26157,55729,Tuscola County,Michigan,-4.317321323,-0.043173213
26159,76258,Van Buren County,Michigan,-0.879907682,-0.008799077
26161,344791,Washtenaw County,Michigan,7.966275222,0.079662752
26163,1820584,Wayne County,Michigan,-1.484303938,-0.014843039
26165,32735,Wexford County,Michigan,2.86543455,0.028654346
27001,16202,Aitkin County,Minnesota,-3.116899148,-0.031168991
27003,330844,Anoka County,Minnesota,9.98748655,0.099874866
27005,32504,Becker County,Minnesota,8.242062515,0.082420625
27007,44442,Beltrami County,Minnesota,4.01872103,0.04018721
27009,38451,Benton County,Minnesota,7.614886479,0.076148865
27011,5269,Big Stone County,Minnesota,-1.954830139,-0.019548301
27013,64013,Blue Earth County,Minnesota,7.965569494,0.079655695
27015,25893,Brown County,Minnesota,0.073378905,0.000733789
27017,35386,Carlton County,Minnesota,2.320126604,0.023201266
27019,91042,Carver County,Minnesota,17.44249907,0.174424991
27021,28567,Cass County,Minnesota,5.247313334,0.052473133
27023,12441,Chippewa County,Minnesota,1.261956434,0.012619564
27025,53887,Chisago County,Minnesota,5.073579899,0.050735799
27027,58999,Clay County,Minnesota,10.71035102,0.10710351
27029,8695,Clearwater County,Minnesota,-1.966647499,-0.019666475
27031,5176,Cook County,Minnesota,8.191653787,0.081916538
27033,11687,Cottonwood County,Minnesota,-1.454607684,-0.014546077
27035,62500,Crow Wing County,Minnesota,5.7968,0.057968
27037,398552,Dakota County,Minnesota,10.37003954,0.103700395
27039,20087,Dodge County,Minnesota,3.883108478,0.038831085
27041,36009,Douglas County,Minnesota,8.32291927,0.083229193
27043,14553,Faribault County,Minnesota,-4.3427472,-0.043427472
27045,20866,Fillmore County,Minnesota,1.734879709,0.017348797
27047,31255,Freeborn County,Minnesota,-1.151815709,-0.011518157
27049,46183,Goodhue County,Minnesota,3.029253188,0.030292532
27051,6018,Grant County,Minnesota,0.930541708,0.009305417
27053,1152425,Hennepin County,Minnesota,11.20593531,0.112059353
27055,19027,Houston County,Minnesota,-0.967046828,-0.009670468
27057,20428,Hubbard County,Minnesota,4.484041512,0.044840415
27059,37816,Isanti County,Minnesota,8.776708272,0.087767083
27061,45058,Itasca County,Minnesota,-0.097651915,-0.000976519
27063,10266,Jackson County,Minnesota,-2.698227158,-0.026982272
27065,16239,Kanabec County,Minnesota,-1.274709034,-0.01274709
27067,42239,Kandiyohi County,Minnesota,3.534648074,0.035346481
27069,4552,Kittson County,Minnesota,-7.579086116,-0.075790861
27071,13311,Koochiching County,Minnesota,-9.383216888,-0.093832169
27073,7259,Lac qui Parle County,Minnesota,-7.43904119,-0.074390412
27075,10866,Lake County,Minnesota,0.358917725,0.003589177
27077,4045,Lake of the Woods County,Minnesota,-6.971569839,-0.069715698
27079,27703,Le Sueur County,Minnesota,3.505035556,0.035050356
27081,5896,Lincoln County,Minnesota,-4.34192673,-0.043419267
27083,25857,Lyon County,Minnesota,-2.274045713,-0.022740457
27085,36651,McLeod County,Minnesota,0.327412622,0.003274126
27087,5413,Mahnomen County,Minnesota,-0.036948088,-0.000369481
27089,9439,Marshall County,Minnesota,-4.227142706,-0.042271427
27091,20840,Martin County,Minnesota,-3.91074856,-0.039107486
27093,23300,Meeker County,Minnesota,0.429184549,0.004291845
27095,26097,Mille Lacs County,Minnesota,1.387132621,0.013871326
27097,33198,Morrison County,Minnesota,2.445930478,0.024459305
27099,39163,Mower County,Minnesota,2.211270842,0.022112708
27101,8725,Murray County,Minnesota,-6.257879656,-0.062578797
27103,32727,Nicollet County,Minnesota,5.276988419,0.052769884
27105,21378,Nobles County,Minnesota,4.26606792,0.042660679
27107,6852,Norman County,Minnesota,-5.998248687,-0.059982487
27109,144248,Olmsted County,Minnesota,12.89376629,0.128937663
27111,57303,Otter Tail County,Minnesota,4.847913722,0.048479137
27113,13930,Pennington County,Minnesota,0.445082556,0.004450826
27115,29750,Pine County,Minnesota,-2.937815126,-0.029378151
27117,9596,Pipestone County,Minnesota,-1.792413506,-0.017924135
27119,31600,Polk County,Minnesota,-1.291139241,-0.012911392
27121,10995,Pope County,Minnesota,2.846748522,0.028467485
27123,508640,Ramsey County,Minnesota,8.593897452,0.085938975
27125,4089,Red Lake County,Minnesota,-3.766202005,-0.03766202
27127,16059,Redwood County,Minnesota,-3.947941964,-0.03947942
27129,15730,Renville County,Minnesota,-6.401780038,-0.0640178
27131,64142,Rice County,Minnesota,4.606965795,0.046069658
27133,9687,Rock County,Minnesota,0.175492929,0.001754929
27135,15629,Roseau County,Minnesota,-1.906711882,-0.019067119
27137,200226,St. Louis County,Minnesota,0.002497178,2.49718E-05
27139,129928,Scott County,Minnesota,16.16279786,0.161627979
27141,88499,Sherburne County,Minnesota,9.812540255,0.098125403
27143,15226,Sibley County,Minnesota,-2.561408118,-0.025614081
27145,150642,Stearns County,Minnesota,5.078265026,0.05078265
27147,36576,Steele County,Minnesota,2.269247594,0.022692476
27149,9726,Stevens County,Minnesota,-0.565494551,-0.005654946
27151,9783,Swift County,Minnesota,0.562199734,0.005621997
27153,24895,Todd County,Minnesota,1.474191605,0.014741916
27155,3558,Traverse County,Minnesota,-5.564924115,-0.055649241
27157,21676,Wabasha County,Minnesota,-1.333271821,-0.013332718
27159,13843,Wadena County,Minnesota,1.60369862,0.016036986
27161,19136,Waseca County,Minnesota,-0.877926421,-0.008779264
27163,238136,Washington County,Minnesota,12.35932408,0.123593241
27165,11211,Watonwan County,Minnesota,0.374632058,0.003746321
27167,6576,Wilkin County,Minnesota,-1.064476886,-0.010644769
27169,51461,Winona County,Minnesota,-3.478362255,-0.034783623
27171,124700,Wright County,Minnesota,13.34161989,0.133416199
27173,10438,Yellow Medicine County,Minnesota,-8.718145239,-0.087181452
28001,32297,Adams County,Mississippi,-8.542589095,-0.085425891
28003,37057,Alcorn County,Mississippi,-6.252529886,-0.062525299
28005,13131,Amite County,Mississippi,-3.129997715,-0.031299977
28007,19564,Attala County,Mississippi,-8.561643836,-0.085616438
28009,8729,Benton County,Mississippi,-12.40691946,-0.124069195
28011,34145,Bolivar County,Mississippi,-9.25464929,-0.092546493
28013,14962,Calhoun County,Mississippi,-11.33538297,-0.11335383
28015,10597,Carroll County,Mississippi,-5.652543173,-0.056525432
28017,17392,Chickasaw County,Mississippi,-1.644434223,-0.016444342
28019,8547,Choctaw County,Mississippi,-3.521703522,-0.035217035
28021,9604,Claiborne County,Mississippi,-4.883381924,-0.048833819
28023,16732,Clarke County,Mississippi,-6.675830743,-0.066758307
28025,20634,Clay County,Mississippi,-9.683047397,-0.096830474
28027,26151,Coahoma County,Mississippi,-18.20580475,-0.182058048
28029,29449,Copiah County,Mississippi,-3.670752827,-0.036707528
28031,19568,Covington County,Mississippi,-6.275551922,-0.062755519
28033,161252,DeSoto County,Mississippi,14.92198546,0.149219855
28035,74934,Forrest County,Mississippi,4.302452825,0.043024528
28037,8118,Franklin County,Mississippi,-5.457009116,-0.054570091
28039,22578,George County,Mississippi,7.848347949,0.078483479
28041,14400,Greene County,Mississippi,-6.041666667,-0.060416667
28043,21906,Grenada County,Mississippi,-1.264493746,-0.012644937
28045,43929,Hancock County,Mississippi,4.83507478,0.048350748
28047,187105,Harrison County,Mississippi,11.49942546,0.114994255
28049,245285,Hinds County,Mississippi,-7.152088387,-0.071520884
28051,19198,Holmes County,Mississippi,-11.44910928,-0.114491093
28053,9375,Humphreys County,Mississippi,-16.96,-0.1696
28055,1406,Issaquena County,Mississippi,-4.836415363,-0.048364154
28057,23401,Itawamba County,Mississippi,1.974274604,0.019742746
28059,139668,Jackson County,Mississippi,2.566085288,0.025660853
28061,17062,Jasper County,Mississippi,-4.07337944,-0.040733794
28063,7726,Jefferson County,Mississippi,-6.031581672,-0.060315817
28065,12487,Jefferson Davis County,Mississippi,-9.33771122,-0.093377112
28067,67761,Jones County,Mississippi,-0.760024203,-0.007600242
28069,10456,Kemper County,Mississippi,-14.03978577,-0.140397858
28071,47351,Lafayette County,Mississippi,17.8707947,0.178707947
28073,55658,Lamar County,Mississippi,15.38682669,0.153868267
28075,80261,Lauderdale County,Mississippi,-9.066669989,-0.0906667
28077,12929,Lawrence County,Mississippi,-7.061644365,-0.070616444
28079,23805,Leake County,Mississippi,-10.62801932,-0.106280193
28081,82910,Lee County,Mississippi,0.522253045,0.00522253
28083,32317,Leflore County,Mississippi,-12.30931089,-0.123093109
28085,34869,Lincoln County,Mississippi,0.108979323,0.001089793
28087,59779,Lowndes County,Mississippi,-1.505545426,-0.015055454
28089,95203,Madison County,Mississippi,14.6444965,0.146444965
28091,27088,Marion County,Mississippi,-9.771854696,-0.097718547
28093,37144,Marshall County,Mississippi,-9.132026707,-0.091320267
28095,36989,Monroe County,Mississippi,-7.594149612,-0.075941496
28097,10925,Montgomery County,Mississippi,-10.09610984,-0.100961098
28099,29676,Neshoba County,Mississippi,-1.984768837,-0.019847688
28101,21720,Newton County,Mississippi,-1.975138122,-0.019751381
28103,11545,Noxubee County,Mississippi,-10.9138155,-0.109138155
28105,47671,Oktibbeha County,Mississippi,8.636277821,0.086362778
28107,34707,Panola County,Mississippi,-4.319013455,-0.043190135
28109,55834,Pearl River County,Mississippi,0.557008275,0.005570083
28111,12250,Perry County,Mississippi,-6.032653061,-0.060326531
28113,40404,Pike County,Mississippi,-0.198000198,-0.001980002
28115,29957,Pontotoc County,Mississippi,4.095870748,0.040958707
28117,25276,Prentiss County,Mississippi,-1.06029435,-0.010602944
28119,8223,Quitman County,Mississippi,-24.89359115,-0.248935912
28121,141617,Rankin County,Mississippi,10.88428649,0.108842865
28123,28264,Scott County,Mississippi,-0.969431078,-0.009694311
28125,4916,Sharkey County,Mississippi,-22.70138324,-0.227013832
28127,27503,Simpson County,Mississippi,-5.650292695,-0.056502927
28129,16491,Smith County,Mississippi,-13.83785095,-0.13837851
28131,17786,Stone County,Mississippi,3.075452603,0.030754526
28133,29450,Sunflower County,Mississippi,-11.81324278,-0.118132428
28135,15378,Tallahatchie County,Mississippi,-17.31694629,-0.173169463
28137,28886,Tate County,Mississippi,-2.845669182,-0.028456692
28139,22232,Tippah County,Mississippi,-1.875674703,-0.018756747
28141,19593,Tishomingo County,Mississippi,-3.792170673,-0.037921707
28143,10778,Tunica County,Mississippi,-9.241046576,-0.092410466
28145,27134,Union County,Mississippi,2.369720646,0.023697206
28147,15443,Walthall County,Mississippi,-10.09518876,-0.100951888
28149,48773,Warren County,Mississippi,-8.305824944,-0.083058249
28151,51137,Washington County,Mississippi,-12.15362653,-0.121536265
28153,20747,Wayne County,Mississippi,-4.665734805,-0.046657348
28155,10253,Webster County,Mississippi,-3.189310446,-0.031893104
28157,9878,Wilkinson County,Mississippi,-13.06944726,-0.130694473
28159,19198,Winston County,Mississippi,-7.729971872,-0.077299719
28161,12678,Yalobusha County,Mississippi,-1.553872851,-0.015538729
28163,28065,Yazoo County,Mississippi,-4.710493497,-0.047104935
29001,25607,Adair County,Missouri,-1.144218378,-0.011442184
29003,17291,Andrew County,Missouri,4.881152044,0.04881152
29005,5685,Atchison County,Missouri,-6.684256816,-0.066842568
29007,25529,Audrain County,Missouri,-2.221003565,-0.022210036
29009,35597,Barry County,Missouri,-2.986206703,-0.029862067
29011,12402,Barton County,Missouri,-6.168359942,-0.061683599
29013,17049,Bates County,Missouri,-5.90650478,-0.059065048
29015,19056,Benton County,Missouri,1.773719563,0.017737196
29017,12363,Bollinger County,Missouri,-14.52721831,-0.145272183
29019,162642,Boone County,Missouri,12.89211889,0.128921189
29021,89201,Buchanan County,Missouri,-4.941648636,-0.049416486
29023,42794,Butler County,Missouri,-1.551619386,-0.015516194
29025,9424,Caldwell County,Missouri,-6.462224109,-0.064622241
29027,44332,Callaway County,Missouri,-0.11052964,-0.001105296
29029,44002,Camden County,Missouri,-2.856688332,-0.028566883
29031,75674,Cape Girardeau County,Missouri,7.976319476,0.079763195
29033,9295,Carroll County,Missouri,-8.606777838,-0.086067778
29035,6265,Carter County,Missouri,-16.96727853,-0.169672785
29037,99478,Cass County,Missouri,8.389794728,0.083897947
29039,13982,Cedar County,Missouri,1.473322844,0.014733228
29041,7831,Chariton County,Missouri,-5.40160899,-0.05401609
29043,77422,Christian County,Missouri,14.75032936,0.147503294
29045,7139,Clark County,Missouri,-7.073819863,-0.070738199
29047,221939,Clay County,Missouri,14.14622937,0.141462294
29049,20743,Clinton County,Missouri,2.126018416,0.021260184
29051,75990,Cole County,Missouri,1.696275826,0.016962758
29053,17601,Cooper County,Missouri,-2.829384694,-0.028293847
29055,24696,Crawford County,Missouri,-6.640751539,-0.066407515
29057,7883,Dade County,Missouri,-3.983255106,-0.039832551
29059,16777,Dallas County,Missouri,1.752399118,0.017523991
29061,8433,Daviess County,Missouri,-0.035574529,-0.000355745
29063,12892,DeKalb County,Missouri,-14.45082222,-0.144508222
29065,15657,Dent County,Missouri,-7.894232612,-0.078942326
29067,13684,Douglas County,Missouri,-15.39023677,-0.153902368
29069,31953,Dunklin County,Missouri,-11.4856195,-0.114856195
29071,101492,Franklin County,Missouri,3.143104875,0.031431049
29073,15222,Gasconade County,Missouri,-2.811719879,-0.028117199
29075,6738,Gentry County,Missouri,-8.548530721,-0.085485307
